date,prediction,probability,actual_profitable,target_value,target_value_normalized,test_end_idx,Ret_0-1hr_value,Ret_1-2hr_value,Ret_2-4hr_value,Ret_4-8hr_value,Ret_8-16hr_value,Ret_16-32hr_value,Ret_32-64hr_value,Ret_64-128hr_value
2012-10-09 09:55:00,0,-0.21606091001355016,0,-0.743,-2.6714926053684125,2350,-2.592051287239328,1.331234583936863,1.2431935174792175,-1.7801986468269788,1.3925249108705269,-0.830768558435993,-0.5401219932544216,1.214783720430152
2012-10-10 09:55:00,1,0.11883075080722658,0,-0.436,-1.821087084322575,2350,-0.9762734364758656,-0.5187937934151674,2.592051287239328,-0.784118958765672,-0.951382051685425,-2.517696472610991,-1.026920360211993,1.331234583936863
2012-10-11 09:55:00,1,0.1732795188140141,0,-0.47,-1.951608170169951,2350,0.8544153281560676,2.319114394945256,-0.5401219932544216,2.046289334362935,1.5566397268671297,-2.4477671028385437,-2.4477671028385437,0.08961215868968694
2012-10-12 09:55:00,0,0.07073118167619413,0,-0.611,-2.259567707910355,2350,0.33135713595444255,-1.5916332878005937,2.849128799362116,-0.5401219932544216,0.2905848321097421,0.5831462853456166,-1.7404661748405046,-2.0963433524824393
2012-10-15 09:55:00,1,0.14554710767408136,1,0.702,1.9980959022258833,2350,-1.0527025873640319,-0.8782896136955413,0.4554755286828257,2.259567707910355,0.14953173397096375,-1.664162812123347,0.1695593051801033,-2.592051287239328
2012-10-16 09:55:00,1,0.0731033127999931,1,0.346,0.9513820516854253,2350,1.2431935174792175,-0.1695593051801033,3.4812400893356927,-0.209720530982069,0.6048545734142672,2.0963433524824397,-1.1868050007035709,-2.259567707910355
2012-10-17 09:55:00,0,0.04357937266759522,1,0.224,0.5615708227712259,2350,0.08961215868968694,0.8544153281560676,1.4889485151799735,0.761097842468453,-1.6274564179367788,2.046289334362935,1.6641628121233465,-1.1868050007035709
2012-10-18 09:55:00,0,-0.21547578469055764,0,-0.086,-0.5187937934151674,2350,0.8073395480856002,-0.8073395480856003,-1.821087084322575,-0.10956220251152626,-0.10956220251152626,1.6641628121233465,1.5566397268671297,0.47647614375135283
2012-10-19 09:55:00,0,-0.1407842337154229,0,-1.211,-3.6686767467964168,2350,-1.951608170169951,0.189620859275566,-0.35184401666906684,-0.8073395480856003,-0.009950330853168038,-1.001448540214462,0.761097842468453,1.4889485151799735
2012-10-22 09:55:00,0,0.03048610252170508,1,0.088,0.009950330853168259,2350,0.8544153281560676,-0.8782896136955413,-1.951608170169951,0.5187937934151677,1.6274564179367785,-4.189654742026425,-0.8544153281560677,3.060270794691562
2012-10-23 09:55:00,0,-0.35671297239166383,0,-0.142,-0.8544153281560677,2350,-1.8632184332102002,-1.1592369104845446,-4.189654742026425,-2.7568403652716422,-1.7018112325651156,0.3109389346160484,-2.949688335052584,0.761097842468453
2012-10-24 09:55:00,1,0.14734627732433267,0,-0.514,-1.9980959022258835,2350,-0.7382676158404148,1.4240346891027376,0.8782896136955414,-0.6267020811517924,1.3925249108705269,-3.1832486472250494,0.009950330853168259,-2.3817224135527697
2012-10-25 09:55:00,1,0.12409995407439282,0,-0.354,-1.4561640410803764,2350,0.08961215868968694,0.14953173397096375,0.4975803970159698,0.5401219932544216,1.6641628121233465,-1.001448540214462,-1.5916332878005937,-3.1832486472250494
2012-10-26 09:55:00,0,-0.0714227708135209,1,0.089,0.06967992063798975,2350,-0.5615708227712259,4.600157644164551,1.8210870843225748,0.393042588109607,-5.298317366548036,-0.6486954179891116,-0.009950330853168038,-5.298317366548036
2012-10-31 09:55:00,0,-0.18991919242386052,0,-0.407,-1.5224265354444706,2350,-1.0788096613719298,-1.3925249108705267,-0.784118958765672,3.1832486472250485,-1.1052568313867783,2.046289334362935,-0.7156200364120038,-1.7404661748405046
2012-11-01 09:55:00,1,0.2017661741818907,1,0.495,1.6274564179367785,2350,3.4812400893356927,0.670841423045647,3.060270794691562,0.1695593051801033,0.189620859275566,-1.5566397268671295,0.761097842468453,-0.670841423045647
2012-11-02 09:55:00,0,-0.20791508602224623,0,-1.157,-3.481240089335692,2350,-2.6714926053684125,4.1896547420264225,1.4889485151799735,-0.41376391092285936,-0.6267020811517924,3.1832486472250485,-0.951382051685425,-0.9024016197134879
2012-11-05 09:55:00,0,0.00583453516886259,1,0.552,1.7018112325651158,2350,-0.670841423045647,1.9066894359020323,-1.6274564179367788,-0.5831462853456169,0.9024016197134879,-2.7568403652716422,2.148434413166788,0.4554755286828257
2012-11-06 09:55:00,0,-0.14588010942423746,1,0.282,0.8782896136955414,2350,1.331234583936863,1.331234583936863,-1.1052568313867783,1.1868050007035704,1.214783720430152,0.06967992063798975,-2.1484344131667874,1.6274564179367785
2012-11-07 09:55:00,0,-0.3710819507577983,0,-0.979,-3.0602707946915624,2350,-4.600157644164547,-1.7404661748405046,-6.906754778648554,1.3925249108705269,-0.5831462853456169,1.7018112325651158,0.009950330853168259,0.009950330853168259
2012-11-08 09:55:00,1,0.16798152220363732,0,-1.506,-4.600157644164547,2350,0.9024016197134879,-0.6931471805599454,3.060270794691562,-1.0527025873640319,-0.43457319226623514,-4.600157644164547,0.6048545734142672,0.9267620317414502
2012-11-09 09:55:00,1,0.08245054985978305,1,0.127,0.2298625015629548,2350,2.671492605368412,1.0788096613719302,-3.481240089335692,-3.6686767467964168,2.259567707910355,-2.6714926053684125,-4.600157644164547,-0.1896208592755662
2012-11-12 09:55:00,0,-0.01888949717167218,0,-0.236,-1.0527025873640319,2350,-0.25005100423413407,-0.10956220251152626,2.517696472610991,-0.25005100423413407,0.6931471805599452,-0.830768558435993,-2.0462893343629354,-1.361601748529519
2012-11-13 09:55:00,0,0.04347376692280659,0,-0.363,-1.4240346891027376,2350,3.1832486472250485,-0.5831462853456169,2.2027647577118348,-1.4561640410803764,-3.3219480100080148,-0.009950330853168038,-0.5187937934151674,-2.7568403652716422
2012-11-14 09:55:00,0,-0.3507846258921344,0,-1.421,-4.189654742026425,2350,-1.664162812123347,0.7156200364120041,-2.4477671028385437,0.2298625015629548,1.0269203602119932,0.6931471805599452,-1.664162812123347,-3.6686767467964168
2012-11-15 09:55:00,0,0.01410439138956175,0,-0.111,-0.5187937934151674,2350,0.20972053098206922,-1.906689435902032,-3.1832486472250494,1.331234583936863,0.6267020811517927,-3.481240089335692,-0.35184401666906684,-1.361601748529519
2012-11-16 09:55:00,0,-0.2313882542942765,1,0.742,2.38172241355277,2350,-4.600157644164547,2.756840365271643,2.849128799362116,-1.1868050007035709,-0.7610978424684531,-0.6486954179891116,-2.8491287993621155,-0.8073395480856003
2012-11-19 09:55:00,1,0.12090651224476114,1,0.508,1.7018112325651158,2350,2.671492605368412,3.4812400893356927,0.6931471805599452,1.6641628121233465,0.8782896136955414,1.8632184332101995,-1.7018112325651156,-1.2431935174792172
2012-11-20 09:55:00,0,-0.22902347324749722,1,0.271,0.8544153281560676,2350,-0.209720530982069,2.0963433524824397,-2.3191143949452564,1.272056171430047,-0.4554755286828257,2.592051287239328,1.5566397268671297,-1.821087084322575
2012-11-21 09:55:00,1,0.09345434422330805,0,0.054,-0.049761509559063846,2350,0.12953405219190234,1.7018112325651158,0.8544153281560676,1.331234583936863,-2.259567707910355,0.670841423045647,3.6686767467964168,-1.906689435902032
2012-11-22 09:55:00,1,0.10821316835868323,0,-0.126,-0.5831462853456169,2350,0.2298625015629548,-0.12953405219190234,0.47647614375135283,0.37240424584727616,0.8782896136955414,1.3616017485295193,-0.049761509559063846,2.319114394945256
2012-11-23 09:55:00,0,0.04347376692280659,1,0.34,1.001448540214462,2350,1.7801986468269788,1.001448540214462,1.8210870843225748,-1.4561640410803764,0.08961215868968694,-0.009950330853168038,1.1592369104845444,2.38172241355277
2012-11-26 09:55:00,0,-0.18874961835953427,1,0.214,0.5831462853456166,2350,0.4975803970159698,1.3616017485295193,-1.272056171430047,0.06967992063798975,-2.592051287239328,1.9516081701699513,0.9513820516854253,3.321948010008016
2012-11-27 09:55:00,0,0.0707253658477996,0,-0.569,-1.9980959022258835,2350,0.8544153281560676,0.14953173397096375,1.6641628121233465,-1.906689435902032,0.33135713595444255,0.784118958765672,0.9267620317414502,1.0527025873640314
2012-11-28 09:55:00,0,-0.12666734307150823,1,1.386,4.600157644164551,2350,-1.4240346891027376,-0.3724042458472764,-2.2027647577118348,-0.209720530982069,-1.2147837204301515,-1.6274564179367788,0.5831462853456166,1.214783720430152
2012-11-29 09:55:00,1,0.12090651224476114,0,-0.106,-0.4764761437513531,2350,1.5916332878005937,-2.0462893343629354,0.6486954179891115,1.522426535444471,1.9516081701699513,1.6641628121233465,-0.784118958765672,1.1320602227356498
2012-11-30 09:55:00,0,-0.027579811825579843,0,-0.018,-0.12953405219190234,2350,-0.4764761437513531,-1.026920360211993,0.08961215868968694,1.3013949173334043,0.08961215868968694,-0.009950330853168038,1.5916332878005937,0.4975803970159698
2012-12-03 09:55:00,0,-0.08898075760020664,0,-0.81,-2.4477671028385437,2350,-1.1868050007035709,0.5831462853456166,2.319114394945256,0.761097842468453,-0.41376391092285936,0.14953173397096375,1.3925249108705269,0.08961215868968694
2012-12-04 09:55:00,1,0.19998951275762755,0,-0.178,-0.830768558435993,2350,0.9513820516854253,-2.0462893343629354,0.8544153281560676,0.8782896136955414,-0.39304258810960724,-1.6274564179367788,-0.10956220251152626,0.670841423045647
2012-12-05 09:55:00,0,-0.1951945072957527,1,0.196,0.5615708227712259,2350,-1.3013949173334043,-1.4561640410803764,0.7156200364120041,-1.2147837204301515,3.896909367618097,-0.1695593051801033,-1.0527025873640319,1.272056171430047
2012-12-06 09:55:00,0,-0.0905841656481372,1,0.355,1.0788096613719302,2350,1.3013949173334043,-1.5224265354444706,-0.9267620317414507,1.1592369104845444,-0.7382676158404148,-0.604854573414267,-0.06967992063798975,0.08961215868968694
2012-12-07 09:55:00,0,-0.34470390513591376,1,0.177,0.43457319226623514,2350,-2.592051287239328,5.298317366548042,-1.1868050007035709,-0.830768558435993,0.049761509559063846,1.1868050007035704,-0.029852963149681243,-0.9267620317414507
2012-12-10 09:55:00,1,0.12054868059971037,0,0.0,-0.10956220251152626,2350,1.1868050007035704,2.0963433524824397,0.8544153281560676,-2.259567707910355,-0.25005100423413407,0.4975803970159698,0.2298625015629548,-0.8544153281560677
2012-12-11 09:55:00,0,0.06411609048284887,0,-0.035,-0.1896208592755662,2350,1.9980959022258833,-0.08961215868968717,1.0527025873640314,1.7404661748405046,0.14953173397096375,-0.009950330853168038,0.761097842468453,0.4554755286828257
2012-12-12 09:55:00,0,-0.03525087316801522,0,-0.227,-0.9762734364758656,2350,-1.1320602227356498,-0.2298625015629548,0.6486954179891115,0.6931471805599452,-0.6486954179891116,2.148434413166788,0.189620859275566,0.8544153281560676
2012-12-13 09:55:00,0,0.048237969121333164,0,-0.595,-2.0462893343629354,2350,1.0788096613719302,0.20972053098206922,0.06967992063798975,-0.8544153281560677,0.7156200364120041,-0.8544153281560677,1.6274564179367785,0.9024016197134879
2012-12-14 09:55:00,0,-0.0006610607414162188,0,-0.124,-0.5615708227712259,2350,-0.9267620317414507,-0.951382051685425,-1.4240346891027376,-0.25005100423413407,1.9066894359020323,-1.821087084322575,0.009950330853168259,0.9267620317414502
2012-12-17 09:55:00,0,0.025713257857061435,1,0.6,1.9066894359020323,2350,1.8210870843225748,0.43457319226623514,1.5566397268671297,-1.361601748529519,0.9762734364758656,-0.7382676158404148,-1.7801986468269788,1.0527025873640314
2012-12-18 09:55:00,0,-0.016895623800279466,1,1.087,3.321948010008016,2350,-0.604854573414267,-3.3219480100080148,1.272056171430047,-0.4764761437513531,1.8632184332101995,2.148434413166788,0.049761509559063846,-0.049761509559063846
2012-12-19 09:55:00,0,-0.1585671477105232,0,-0.556,-1.906689435902032,2350,-3.1832486472250494,0.4554755286828257,0.47647614375135283,0.2905848321097421,0.5187937934151677,1.5566397268671297,2.671492605368412,-1.4561640410803764
2012-12-20 09:55:00,0,-0.015545722636361312,1,0.718,2.148434413166788,2350,-2.1484344131667874,-0.049761509559063846,0.5187937934151677,1.1592369104845444,-0.049761509559063846,-2.0462893343629354,2.592051287239328,-0.49758039701597007
2012-12-21 09:55:00,1,0.08733548608901179,1,0.123,0.2298625015629548,2350,2.0963433524824397,-1.951608170169951,1.522426535444471,-0.1896208592755662,-6.906754778648554,1.9066894359020323,-1.4561640410803764,1.7018112325651158
2012-12-24 09:55:00,0,-0.18110662550315376,1,0.176,0.43457319226623514,2350,-1.4561640410803764,1.4240346891027376,0.8073395480856002,0.4554755286828257,-4.600157644164547,1.5916332878005937,-2.592051287239328,1.4889485151799735
2012-12-26 09:55:00,0,-0.019331942471562856,0,-0.545,-1.8632184332102002,2350,0.25005100423413407,-0.27029032973991185,2.592051287239328,-1.906689435902032,2.148434413166788,-0.4764761437513531,-1.0788096613719298,1.331234583936863
2012-12-27 09:55:00,1,0.14652103865291544,0,-0.124,-0.5401219932544216,2350,-0.3724042458472764,0.08961215868968694,1.4889485151799735,-0.029852963149681243,0.3109389346160484,-1.5224265354444706,0.5187937934151677,-1.2147837204301515
2012-12-28 09:55:00,0,-0.2313713945883713,0,-0.57,-1.951608170169951,2350,0.6267020811517927,0.25005100423413407,-3.481240089335692,-0.6267020811517924,-1.906689435902032,-0.10956220251152626,-0.7382676158404148,-1.906689435902032
2012-12-31 09:55:00,1,0.22324552726052238,1,1.481,4.600157644164551,2350,2.592051287239328,4.1896547420264225,-0.31093893461604816,0.08961215868968694,0.761097842468453,-3.481240089335692,-1.026920360211993,-1.1592369104845446
2013-01-02 09:55:00,1,0.2017661741818907,1,0.413,1.272056171430047,2350,2.259567707910355,1.522426535444471,4.600157644164551,5.298317366548042,4.600157644164551,-2.6714926053684125,-1.026920360211993,-2.0462893343629354
2013-01-03 09:55:00,0,-0.04770411510033903,0,-0.034,-0.14953173397096375,2350,-0.35184401666906684,2.2027647577118348,-0.31093893461604816,-0.029852963149681243,-1.5224265354444706,5.298317366548042,-1.3312345839368633,-0.9762734364758656
2013-01-04 09:55:00,0,-0.043198584107630195,1,0.206,0.6048545734142672,2350,0.4975803970159698,2.2027647577118348,-0.4554755286828257,0.33135713595444255,-0.8782896136955413,0.10956220251152649,5.298317366548042,-3.0602707946915624
2013-01-07 09:55:00,0,-0.045492549303709474,1,0.172,0.4137639109228596,2350,-0.3724042458472764,-0.5615708227712259,-0.31093893461604816,-0.14953173397096375,-1.2431935174792172,0.9267620317414502,0.7156200364120041,2.38172241355277
2013-01-08 09:55:00,0,-0.10713192736817786,0,0.017,-0.06967992063798975,2350,-0.4764761437513531,-0.830768558435993,-0.4554755286828257,1.001448540214462,-2.0963433524824393,0.06967992063798975,-0.08961215868968717,4.600157644164551
2013-01-09 09:55:00,0,0.006951940045495236,0,-0.154,-0.7382676158404148,2350,1.331234583936863,0.2905848321097421,1.4240346891027376,-0.41376391092285936,0.5187937934151677,-0.4554755286828257,-0.7156200364120038,5.298317366548042
2013-01-10 09:55:00,1,0.10527215621113864,1,0.291,0.9513820516854253,2350,-0.14953173397096375,2.046289334362935,0.5401219932544216,-0.009950330853168038,1.1320602227356498,0.4554755286828257,-0.25005100423413407,-0.08961215868968717
2013-01-11 09:55:00,0,-0.2390701813144794,1,0.256,0.8782896136955414,2350,-1.5224265354444706,0.20972053098206922,-0.1695593051801033,-0.049761509559063846,-1.3312345839368633,1.6641628121233465,1.3013949173334043,-0.5831462853456169
2013-01-14 09:55:00,0,-0.3585451659689578,1,0.222,0.670841423045647,2350,-1.4889485151799742,0.43457319226623514,-1.906689435902032,-0.25005100423413407,0.33135713595444255,-0.10956220251152626,1.7404661748405046,-0.4764761437513531
2013-01-15 09:55:00,0,-0.21418332145300212,1,0.394,1.3013949173334043,2350,0.9513820516854253,0.27029032973991163,-2.8491287993621155,0.27029032973991163,-1.4561640410803764,-0.670841423045647,0.5401219932544216,0.5615708227712259
2013-01-16 09:55:00,0,-0.17274495119710495,1,0.154,0.33135713595444255,2350,1.1320602227356498,1.272056171430047,-1.3925249108705267,-0.6931471805599454,-1.4240346891027376,0.784118958765672,-0.5187937934151674,0.6486954179891115
2013-01-17 09:55:00,0,0.016346477496521454,1,0.204,0.5831462853456166,2350,-0.35184401666906684,3.1832486472250485,0.738267615840415,0.738267615840415,-0.10956220251152626,-0.009950330853168038,-0.2298625015629548,0.5831462853456166
2013-01-18 09:55:00,0,-0.08290256831241347,1,0.305,1.0527025873640314,2350,-0.33135713595444255,0.43457319226623514,-0.6267020811517924,-0.29058483210974234,0.27029032973991163,1.8210870843225748,-0.2298625015629548,-0.3724042458472764
2013-01-21 09:55:00,0,-0.014995470971854363,1,0.101,0.14953173397096375,2350,0.25005100423413407,0.9024016197134879,-0.604854573414267,0.14953173397096375,-0.33135713595444255,0.393042588109607,1.0527025873640314,-0.31093893461604816
2013-01-22 09:55:00,0,-0.21328209086856545,1,0.456,1.4889485151799735,2350,0.9267620317414502,0.14953173397096375,-1.3925249108705267,-0.4764761437513531,-1.0527025873640319,0.189620859275566,0.9513820516854253,0.47647614375135283
2013-01-23 09:55:00,0,-0.016112497829915574,1,0.168,0.33135713595444255,2350,0.25005100423413407,-0.31093893461604816,-0.43457319226623514,0.27029032973991163,-1.664162812123347,1.1868050007035704,0.8307685584359932,0.9267620317414502
2013-01-24 09:55:00,0,0.009803819558192907,0,-0.234,-1.0527025873640319,2350,1.9066894359020323,1.7018112325651158,-0.27029032973991185,0.27029032973991163,0.5401219932544216,-0.33135713595444255,0.8307685584359932,0.7156200364120041
2013-01-25 09:55:00,1,0.08264379305782671,1,0.1,0.10956220251152649,2350,0.43457319226623514,-0.1896208592755662,0.393042588109607,2.2027647577118348,0.5401219932544216,0.1695593051801033,-0.1896208592755662,0.3109389346160484
2013-01-28 09:55:00,0,-0.1851918311417047,1,0.1,0.10956220251152649,2350,-2.0462893343629354,0.761097842468453,1.1592369104845444,-0.604854573414267,0.6048545734142672,0.9513820516854253,-0.29058483210974234,0.9267620317414502
2013-01-29 09:55:00,0,0.002685843408760401,1,0.401,1.3616017485295193,2350,1.5916332878005937,1.1592369104845444,-0.43457319226623514,-2.259567707910355,0.8307685584359932,-0.5187937934151674,1.0788096613719302,0.43457319226623514
2013-01-30 09:55:00,0,-0.20777264232694875,0,-0.366,-1.3925249108705267,2350,0.43457319226623514,-1.4240346891027376,-1.5916332878005937,1.0527025873640314,-1.0788096613719298,1.0527025873640314,0.08961215868968694,0.2905848321097421
2013-01-31 09:55:00,1,0.2343985790373971,0,-0.284,-1.1320602227356498,2350,1.7801986468269788,0.1695593051801033,0.5615708227712259,-0.4764761437513531,0.20972053098206922,-1.7018112325651156,0.8544153281560676,0.9024016197134879
2013-02-01 09:55:00,0,-0.23524903140282413,1,0.516,1.8210870843225748,2350,-1.664162812123347,3.321948010008016,-0.1695593051801033,0.08961215868968694,0.4975803970159698,-0.029852963149681243,-1.1320602227356498,1.001448540214462
2013-02-04 09:55:00,0,-0.1657462624477222,0,-0.633,-2.2027647577118348,2350,0.6048545734142672,-2.4477671028385437,-1.0527025873640319,-1.1868050007035709,-0.5831462853456169,1.331234583936863,-0.33135713595444255,0.049761509559063846
2013-02-05 09:55:00,1,0.24493518048049584,1,0.216,0.6486954179891115,2350,1.7018112325651158,-0.1896208592755662,0.393042588109607,2.148434413166788,0.8544153281560676,-2.1484344131667874,1.3013949173334043,-0.2298625015629548
2013-02-06 09:55:00,0,-0.16152064555702395,1,0.233,0.738267615840415,2350,2.148434413166788,-2.6714926053684125,-2.4477671028385437,-1.1592369104845446,0.47647614375135283,1.8210870843225748,-1.7801986468269788,-0.009950330853168038
2013-02-07 09:55:00,0,-0.2369804123492293,0,-0.066,-0.39304258810960724,2350,-0.6486954179891116,0.35184401666906684,-1.2147837204301515,1.4889485151799735,-0.29058483210974234,-0.33135713595444255,1.6274564179367785,-0.12953405219190234
2013-02-08 09:55:00,0,0.05520705478119785,0,0.033,-0.12953405219190234,2350,2.756840365271643,1.3616017485295193,0.029852963149681243,-1.0527025873640319,0.9762734364758656,-0.25005100423413407,-0.6931471805599454,0.8544153281560676
2013-02-11 09:55:00,0,-0.05568239429285387,1,0.083,0.029852963149681243,2350,-0.5401219932544216,-1.664162812123347,-0.14953173397096375,1.0527025873640314,-0.29058483210974234,0.8544153281560676,0.2298625015629548,-0.49758039701597007
2013-02-12 09:55:00,0,-0.07086857433001456,1,0.182,0.47647614375135283,2350,-0.1896208592755662,1.3616017485295193,-0.14953173397096375,0.738267615840415,-1.1052568313867783,-0.10956220251152626,1.272056171430047,0.35184401666906684
2013-02-13 09:55:00,1,0.07576024647167559,0,-0.197,-0.951382051685425,2350,0.8307685584359932,-0.009950330853168038,0.9513820516854253,-0.08961215868968717,-0.1695593051801033,1.1320602227356498,-0.6486954179891116,0.1695593051801033
2013-02-14 09:55:00,0,0.008736788901848218,1,0.33,1.1052568313867783,2350,0.33135713595444255,0.1695593051801033,0.9762734364758656,-2.0963433524824393,-0.06967992063798975,-0.27029032973991185,0.6048545734142672,0.189620859275566
2013-02-15 09:55:00,0,0.031957179959551815,0,-0.197,-0.9762734364758656,2350,0.8307685584359932,1.6274564179367785,0.049761509559063846,-0.06967992063798975,-1.0527025873640319,-0.029852963149681243,0.009950330853168259,0.6486954179891115
2013-02-18 09:55:00,0,-0.025992136246392992,0,0.033,-0.10956220251152626,2450,-0.209720530982069,0.1695593051801033,-0.14953173397096375,-0.8073395480856003,0.5831462853456166,-0.029852963149681243,0.2298625015629548,-0.27029032973991185
2013-02-19 09:55:00,1,0.11623168451311146,1,0.262,0.9267620317414502,2450,1.9066894359020323,0.5831462853456166,-0.31093893461604816,0.6931471805599452,-0.29058483210974234,0.06967992063798975,0.4137639109228596,-0.27029032973991185
2013-02-20 09:55:00,0,-0.1993555150813647,0,-1.049,-2.949688335052584,2450,-1.4889485151799742,0.14953173397096375,-0.670841423045647,0.1695593051801033,-0.6486954179891116,1.522426535444471,-0.35184401666906684,0.029852963149681243
2013-02-21 09:55:00,0,-0.3529777109477581,0,-0.017,-0.1896208592755662,2450,-2.7568403652716422,0.6048545734142672,1.8632184332101995,-2.3817224135527697,0.029852963149681243,-2.949688335052584,1.5566397268671297,-0.1695593051801033
2013-02-22 09:55:00,0,-0.13433824949100626,1,0.548,1.9066894359020323,2450,-1.272056171430047,-0.31093893461604816,1.9516081701699513,0.08961215868968694,1.6641628121233465,-0.9762734364758656,-3.0602707946915624,0.33135713595444255
2013-02-25 09:55:00,0,0.06179604499907747,0,-2.382,-6.906754778648554,2450,0.3109389346160484,-0.784118958765672,0.9513820516854253,2.38172241355277,0.37240424584727616,1.331234583936863,-1.4561640410803764,0.029852963149681243
2013-02-26 09:55:00,0,-0.04907292923084281,1,0.084,0.049761509559063846,2450,0.1695593051801033,1.6641628121233465,1.4561640410803764,0.8073395480856002,1.2431935174792175,-4.600157644164547,2.148434413166788,-1.5566397268671295
2013-02-27 09:55:00,1,0.11639965855186059,1,1.051,3.060270794691562,2450,2.9496883350525844,-2.6714926053684125,2.849128799362116,0.5831462853456166,-1.0527025873640319,0.7156200364120041,-3.481240089335692,-1.5566397268671295
2013-02-28 09:55:00,0,0.004865252012546893,0,-0.428,-1.6274564179367788,2450,0.4137639109228596,-0.29058483210974234,-0.12953405219190234,-0.12953405219190234,0.12953405219190234,3.4812400893356927,-1.8632184332102002,-0.8782896136955413
2013-03-01 09:55:00,0,-0.08867898747504288,1,0.831,2.592051287239328,2450,-1.1052568313867783,1.9066894359020323,-3.6686767467964168,-0.784118958765672,-0.830768558435993,-1.2431935174792172,2.671492605368412,-1.1320602227356498
2013-03-04 09:55:00,0,-0.06221288423308162,1,0.611,2.046289334362935,2450,0.3109389346160484,-0.29058483210974234,2.0963433524824397,0.8073395480856002,-3.3219480100080148,0.5831462853456166,-0.9762734364758656,0.14953173397096375
2013-03-05 09:55:00,1,0.17947322404311958,1,0.212,0.5831462853456166,2450,1.3925249108705269,2.0963433524824397,-0.14953173397096375,1.1320602227356498,-0.6267020811517924,2.592051287239328,-1.7018112325651156,2.0963433524824397
2013-03-06 09:55:00,0,0.07039573175005802,0,-0.178,-0.9267620317414507,2450,-0.1896208592755662,0.8073395480856002,0.4137639109228596,1.1052568313867783,-0.049761509559063846,2.046289334362935,1.214783720430152,1.8210870843225748
2013-03-07 09:55:00,0,0.04005161381421644,0,0.016,-0.2298625015629548,2450,0.12953405219190234,1.8632184332101995,-1.0788096613719298,1.1320602227356498,-0.6486954179891116,-0.1896208592755662,2.148434413166788,0.2298625015629548
2013-03-08 09:55:00,0,0.08154156459914716,1,0.26,0.8782896136955414,2450,-1.2147837204301515,0.8073395480856002,-0.951382051685425,1.9980959022258833,0.049761509559063846,0.7156200364120041,-0.33135713595444255,2.046289334362935
2013-03-11 09:55:00,0,-0.0029064955058182517,1,0.389,1.214783720430152,2450,0.33135713595444255,0.670841423045647,-0.49758039701597007,-0.14953173397096375,-1.0788096613719298,0.738267615840415,0.029852963149681243,2.0963433524824397
2013-03-12 09:55:00,0,0.014318874627177604,0,-0.161,-0.9024016197134879,2450,0.14953173397096375,1.001448540214462,-1.1052568313867783,-0.31093893461604816,-1.0527025873640319,0.761097842468453,0.9267620317414502,1.0269203602119932
